uid,iid
5169,758
5169,679
5169,3951
5169,993
5169,1362
5169,1306
5169,2186
5169,2076
5169,2513
5170,1446
5170,1945
5170,1874
5170,679
5171,4217
5171,3426
5171,1984
5171,679
5171,2545
5171,4216
5172,2557
5172,679
5172,4929
5172,2071
5173,2939
5173,4194
5173,350
5173,680
5173,1034
5173,3167
5173,2733
5173,4159
5174,1117
5174,680
5174,3088
5174,3691
5175,837
5175,1689
5175,680
5175,1574
5175,3096
5175,2824
5176,1781
5176,4827
5176,1296
5176,2692
5176,681
5177,4056
5177,3983
5177,1075
5177,4770
5178,682
5178,1136
5178,2771
5178,1137
5179,968
5179,4195
5179,1246
5179,966
5179,2408
5179,970
5180,2983
5180,686
5180,3563
5180,2954
5181,3381
5181,3123
5181,1267
5181,910
5181,4099
5181,4003
5181,195
5181,3122
5181,4758
5181,2974
5182,2259
5182,3589
5182,686
5182,2813
5183,686
5183,3532
5183,2554
5183,1793
5184,687
5184,2114
5184,4835
5184,2462
5185,1583
5185,688
5185,690
5185,691
5186,688
5186,3393
5186,2581
5186,2477
5187,4789
5187,3138
5187,1492
5187,1634
5188,4327
5188,4197
5188,4479
5188,3615
5188,688
5188,4187
5188,1450
5188,1940
5188,916
5188,4818
5189,1470
5189,819
5189,688
5190,3714
5190,3702
5190,689
5190,1934
5191,1911
5191,162
5191,4202
5191,1171
5192,3165
5192,2501
5192,3026
5192,690
5192,689
5192,796
5192,1171
5192,1337
5192,2673
5193,855
5193,1171
5193,2844
5193,440
5194,1171
5194,2408
5194,3675
5194,689
5195,690
5195,4009
5195,3714
5195,1275
5196,1871
5196,691
5196,4793
5196,690
5196,4796
5196,3882
5196,4798
5197,691
5197,2994
5197,471
5197,689
5197,688
5197,1171
5197,3742
5197,3265
5197,690
5198,690
5198,1602
5198,691
5198,1138
5199,4495
5199,2912
5199,3760
5199,688
5199,4216
5199,3023
5200,688
5200,1418
5200,691
5200,1780
5201,1566
5201,690
5201,1602
5201,2035
5202,3887
5202,688
5202,135
5202,4676
5203,1966
5203,1939
5203,690
5203,3820
5204,4795
5204,691
5204,4794
5204,4065
5205,2368
5205,3740
5205,691
5205,2382
5206,4930
5206,4569
5206,2029
5206,690
5207,2124
5207,1557
5207,1274
5207,966
5207,3107
5207,2812
5208,4026
5208,4211
5208,691
5208,690
5209,4693
5209,690
5209,2704
5209,508
5210,690
5210,3860
5210,691
5210,4507
5211,2245
5211,1454
5211,690
5212,691
5212,3668
5212,4618
5212,690
5213,2246
5213,690
5213,2007
5213,691
5214,1400
5214,1481
5214,691
5214,1825
5214,2815
5214,3963
5214,4095
5214,947
5214,1820
5215,690
5215,691
5215,3973
5215,1112
5215,368
5216,2824
5216,692
5216,899
5216,2859
5217,4919
5217,3777
5217,3089
5217,4440
5218,693
5218,4332
5218,1341
5218,1349
5219,1873
5219,2012
5219,2614
5219,693
5220,1367
5220,862
5220,694
5220,2532
5220,1927
5220,2836
5220,1108
5221,694
5221,915
5221,1953
5222,3224
5222,4481
5222,1855
5222,694
5223,1986
5223,880
5223,1353
5223,909
5224,2143
5224,1975
5224,696
5224,1620
5225,2365
5225,854
5225,2368
5225,1174
5225,4661
5226,3669
5226,3138
5226,1511
5226,3158
5226,3490
5226,698
5227,1303
5227,1034
5227,935
5227,1131
5228,4406
5228,3903
5228,4988
5228,698
5229,3628
5229,3735
5229,3860
5229,4646
5230,1084
5230,1195
5230,1435
5230,698
5231,1082
5231,4020
5231,2188
5231,4460
5232,4343
5232,1293
5232,3059
5232,4597
5232,699
5232,1710
5232,1417
5232,3331
5232,1131
5232,4782
5233,700
5233,992
5233,2163
5233,1780
5234,1925
5234,751
5234,1705
5234,4071
5235,2953
5235,1480
5235,704
5235,2477
5236,2298
5236,2824
5236,704
5236,4449
5237,2906
5237,1972
5237,704
5237,1147
5237,3335
5237,2154
5238,1068
5238,4184
5238,1573
5238,1040
5238,160
5239,2462
5239,1469
5239,2019
5239,1975
5239,1001
5240,1046
5240,704
5240,2217
5240,1740
5241,4627
5241,3303
5241,704
5241,3079
5241,1151
5241,2254
5241,2697
5241,4065
5241,3869
5241,2350
5241,1147
5241,2758
5242,4412
5242,810
5242,2457
5242,1399
5242,704
5242,2766
5242,849
5242,1138
5243,704
5243,2310
5243,2335
5243,845
5243,772
5243,3338
5244,2785
5244,762
5244,849
5244,704
5244,2462
5244,825
5244,974
5244,1596
5244,771
5245,4409
5245,2298
5245,3338
5245,704
5245,3340
5245,1954
5246,3278
5246,4120
5246,2828
5246,704
5247,705
5247,1105
5247,2420
5247,2304
5248,3206
5248,1244
5248,2824
5248,4590
5249,3301
5249,707
5249,1238
5249,1581
5250,708
5250,1461
5250,3849
5250,1341
5250,2411
5250,2939
5250,2938
5250,2198
5250,1765
5250,2854
5250,1955
5250,2941
5250,915
5251,2480
5251,545
5251,709
5251,1809
5251,2446
5252,2492
5252,2466
5252,1823
5252,709
5253,3995
5253,710
5253,4252
5253,1053
5254,710
5254,1574
5254,3849
5254,2936
5255,1643
5255,1694
5255,3192
5255,2287
5255,1431
5255,3695
5255,4316
5255,3907
5255,3361
5255,2219
5255,2411
5255,1637
5255,1322
5255,2543
5255,3722
5255,1627
5255,1820
5256,2845
5256,4333
5256,2902
5256,711
5257,711
5257,3471
5257,2583
5257,1378
5258,712
5258,4615
5258,4264
5258,4076
5258,4680
5258,4785
5258,4079
5258,3555
5258,4083
5258,3938
5258,3546
5258,3839
5259,713
5259,3104
5259,4876
5259,4128
5260,712
5260,1978
5260,713
5260,3351
5261,2169
5261,3182
5261,3491
5261,819
5261,1180
5261,2694
5262,2410
5262,2225
5262,713
5262,2857
5263,1064
5263,1246
5263,1648
5263,309
5264,3588
5264,4674
5264,4494
5264,2061
5265,712
5265,1475
5265,1454
5265,1522
5266,3586
5266,3314
5266,3563
5266,3524
5266,712
5266,3311
5267,2131
5267,2581
5267,1288
5267,4597
5268,2832
5268,2181
5268,4547
5268,3055
5268,2655
5268,660
5269,4882
5269,3968
5269,714
5269,3361
5269,3679
5270,4123
5270,4079
5270,2648
5270,4588
5270,4344
5271,3907
5271,1922
5271,3551
5271,3309
5272,3308
5272,4422
5272,1480
5272,1653
5272,2878
5272,717
5272,2375
5273,4833
5273,1452
5273,717
5273,3299
5273,4741
5273,1329
5273,4734
5273,4158
5274,2658
5274,2988
5274,718
5274,2219
5275,3115
5275,1181
5275,2087
5275,722
5276,718
5276,3850
5276,1044
5276,3479
5277,3769
5277,3351
5277,3023
5277,4939
5277,1686
5277,1002
5277,2947
5277,721
5278,3423
5278,721
5278,1505
5278,722
5279,2461
5279,4318
5279,929
5279,1044
5280,4245
5280,721
5280,3887
5280,3902
5281,1790
5281,721
5281,1786
5281,3325
5282,1302
5282,3849
5282,3744
5282,2845
5282,4144
5282,2479
5282,2895
5282,2609
5282,3029
5282,3342
5283,2074
5283,991
5283,1906
5283,721
5283,1855
5283,1078
5283,2000
5283,2076
5284,721
5284,4965
5284,2076
5284,1011
5285,759
5285,1500
5285,1505
5285,1507
5285,1510
5285,3982
5286,1510
5286,1507
5286,4382
5286,1692
5286,1218
5286,1870
5287,2198
5287,2163
5287,1452
5287,722
5287,4195
5287,3374
5287,1618
5287,1273
5288,722
5288,2897
5288,1725
5288,3420
5288,2893
5288,2900
5289,2226
5289,3210
5289,3331
5289,722
5290,723
5290,2977
5290,1121
5290,3800
5291,2465
5291,724
5291,3215
5291,1498
5292,4590
5292,1066
5292,726
5292,3694
5292,931
5293,4498
5293,3787
5293,3312
5293,4356
5293,4143
5293,726
5293,4836
5293,4076
5293,3907
5293,4123
5294,4095
5294,4464
5294,665
5294,3740
5295,3311
5295,2845
5295,3316
5295,3997
5295,3799
5295,4377
5295,4823
5295,727
5296,812
5296,4570
5296,727
5296,2655
5296,4363
5296,4191
5296,3820
5297,2246
5297,665
5297,2575
5297,727
5298,727
5298,227
5298,3818
5298,1135
5298,3604
5298,3832
5298,27
5298,118
5299,727
5299,3571
5299,3770
5299,4142
5299,3794
5299,4099
5299,3887
5300,2808
5300,727
5300,4739
5300,4335
5301,1556
5301,727
5301,2178
5301,1729
5302,727
5302,2310
5302,4211
5302,1802
5303,727
5303,2681
5303,4658
5303,4574
5304,3911
5304,2292
5304,727
5304,1407
5305,3725
5305,549
5305,3196
5305,2813
5305,1847
5305,4782
5306,1969
5306,1233
5306,2229
5306,3224
5307,727
5307,4997
5307,1731
5307,3264
5307,3906
5308,613
5308,910
5308,727
5308,2291
5309,727
5309,3170
5309,2246
5309,3107
5310,727
5310,899
5310,1780
5310,2824
5310,1926
5311,2735
5311,1917
5311,1707
5311,2983
5312,754
5312,2163
5312,2559
5312,2400
5312,1249
5312,727
5313,940
5313,783
5313,727
5313,4877
5314,2861
5314,727
5314,1780
5314,2163
5315,3599
5315,3799
5315,3863
5315,4773
5315,4084
5315,3801
5315,4823
5315,3903
5315,4422
5315,3822
5315,3713
5315,4089
5315,4300
5315,3223
5315,4999
5316,3718
5316,2461
5316,1405
5316,2477
5316,2634
5317,2437
5317,2373
5317,1607
5317,2528
5318,1147
5318,787
5318,2935
5319,1858
5319,2100
5319,727
5319,2959
5320,3512
5320,1966
5320,4149
5320,2163
5321,1493
5321,1928
5321,1966
5321,727
5322,2427
5322,727
5322,4946
5322,3604
5323,4457
5323,2188
5323,2908
5323,727
5323,1855
5323,543
5324,1380
5324,3452
5324,727
5324,1309
5325,2706
5325,2839
5325,727
5325,894
5326,4958
5326,727
5326,2824
5326,3750
5326,4824
5326,3543
5326,4088
5326,4407
5327,3275
5327,756
5327,1377
5327,727
5328,2298
5328,727
5328,3783
5328,2800
5328,2217
5329,727
5329,2118
5329,816
5329,1632
5329,2878
5330,1147
5330,1760
5330,1140
5330,728
5330,3066
5331,2628
5331,1855
5331,1341
5331,942
5332,2581
5332,728
5332,731
5332,2735
5332,2736
5333,1081
5333,2562
5333,728
5333,3691
5334,1615
5334,729
5334,4782
5334,2824
5334,3725
5334,1093
5334,1099
5334,4185
5335,1705
5335,2902
5335,2900
5335,1099
5335,944
5335,2601
5335,1533
5335,729
5336,1510
5336,790
5336,1505
5337,2824
5337,2957
5337,1132
5337,2812
5337,1206
5337,730
5338,1738
5338,1534
5338,730
5338,1190
5339,3326
5339,1190
5339,730
5339,1448
5340,1760
5340,1761
5340,2086
5340,730
5341,3139
5341,731
5341,3582
5341,2246
5342,3266
5342,827
5342,1185
5342,732
5343,5006
5343,4064
5343,1670
5343,733
5344,4594
5344,4152
5344,733
5344,4549
5345,3278
5345,4452
5345,1663
5345,3493
5345,2488
5345,2764
5346,733
5346,3406
5346,2491
5346,4544
5347,3190
5347,2907
5347,734
5347,4336
5348,3326
5348,2759
5348,2958
5348,734
5349,1343
5349,4580
5349,2814
5349,2461
5350,2665
5350,2824
5350,899
5350,3571
5350,1620
5350,3886
5351,2392
5351,736
5351,836
5351,1290
5352,3211
5352,4480
5352,634
5352,2857
5353,4688
5353,2924
5353,4813
5353,737
5353,1399
5354,1480
5354,1034
5354,4988
5354,4457
5355,3473
5355,2521
5355,3485
5355,737
5356,739
5356,1946
5356,4348
5356,1059
5357,2620
5357,1346
5357,900
5357,3217
5358,3493
5358,3897
5358,1067
5358,1454
5359,3164
5359,739
5359,3347
5359,3691
5359,3633
5360,3691
5360,3662
5360,3048
5360,2826
5360,1941
5360,3648
5361,4409
5361,4598
5361,3341
5361,1797
5362,2837
5362,766
5362,2824
5362,4184
5362,1876
5363,2234
5363,743
5363,2665
5363,2666
5364,4883
5364,4875
5364,2099
5364,743
5365,4401
5365,4815
5365,1492
5365,2335
5365,743
5365,2784
5365,3693
5366,4849
5366,3308
5366,1503
5366,4572
5366,4142
5366,4831
5366,4287
5366,3315
5366,3306
5366,4766
5366,3316
5366,4862
5366,2972
5366,4742
5366,4722
5366,4279
5366,744
5366,1341
5366,1513
5366,1079
5366,4676
5366,3314
5366,3739
5367,744
5367,1737
5367,1984
5367,1765
5368,744
5368,3275
5368,1950
5368,3499
5368,4046
5368,2525
5368,4645
5368,1765
5368,2806
5368,2947
5369,2567
5369,2271
5369,744
5369,1461
5370,1230
5370,745
5370,899
5370,2824
5371,745
5371,1206
5371,2868
5371,2824
5372,1245
5372,2751
5372,1799
5372,746
5372,2185
5373,1933
5373,1407
5373,4398
5373,745
5374,899
5374,2824
5374,745
5374,1256
5375,1349
5375,3258
5375,3240
5375,2609
5375,1161
5375,745
5376,747
5376,1579
5376,3138
5376,1648
5377,3691
5377,3995
5377,3507
5377,2276
5377,1585
5378,3525
5378,1614
5378,861
5378,2188
5379,2615
5379,3943
5379,2135
5379,865
5380,3449
5380,894
5380,745
5380,3499
5380,3138
5381,3138
5381,1387
5381,2233
5381,745
5382,4803
5382,2870
5382,745
5382,3527
5383,1160
5383,1554
5383,4415
5383,1162
5383,4777
5383,745
5383,4877
5383,1161
5384,748
5384,2751
5384,2904
5384,2365
5385,2692
5385,955
5385,749
5385,2411
5386,2830
5386,3777
5386,749
5386,3696
5386,2960
5386,3234
5387,2411
5387,4349
5387,4959
5387,3954
5388,3837
5388,2924
5388,4334
5388,992
5388,3628
5389,3469
5389,751
5389,2824
5389,1091
5390,4092
5390,1244
5390,4076
5390,751
5391,2895
5391,752
5391,1628
5391,2664
5392,752
5392,3021
5392,3263
5392,2327
5392,2807
5393,3827
5393,752
5393,1805
5393,819
5394,752
5394,3813
5394,1540
5394,944
5395,2246
5395,4592
5395,2860
5395,752
5396,4551
5396,1258
5396,3858
5396,3923
5396,2488
5396,2309
5397,4231
5397,753
5397,2471
5397,1623
5397,3543
5398,3198
5398,2559
5398,3733
5398,754
5398,3203
5398,3740
5398,3208
5398,1876
5399,992
5399,754
5399,1800
5399,2459
5400,2324
5400,754
5400,2241
5400,3947
5401,754
5401,3390
5401,4415
5401,2953
5402,755
5402,4705
5402,2049
5403,3044
5403,755
5403,2931
5403,4453
5403,1961
5403,4188
5404,757
5404,2280
5404,3693
5404,2100
5405,1489
5405,2092
5405,176
5405,2133
5405,1454
5405,1132
5405,757
5406,1624
5406,758
5406,2947
5406,2323
5407,2751
5407,3775
5407,759
5407,2461
5408,759
5408,3868
5408,3996
5408,3714
5408,3490
5408,2461
5408,978
5409,957
5409,3280
5409,759
5409,1500
5410,1500
5410,1321
5410,4382
5410,2252
5410,3982
5410,759
5411,2260
5411,2692
5411,760
5411,1385
5412,4041
5412,2824
5412,760
5412,899
5413,760
5413,4042
5413,3604
5413,853
5414,4321
5414,2524
5414,4624
5414,2723
5414,1839
5414,3971
5414,761
5415,761
5415,1928
5415,2638
5415,4038
5416,1554
5416,2660
5416,762
5416,2785
5417,1810
5417,4646
5417,2785
5417,3204
5417,762
5418,3279
5418,762
5418,4126
5418,2531
5419,1691
5419,3289
5419,1785
5419,2785
5420,2824
5420,762
5420,2785
5420,899
5421,4854
5421,762
5421,3324
5421,1074
5422,778
5422,1881
5422,2785
5422,3203
5423,731
5423,762
5423,1289
5423,1183
5424,2020
5424,3589
5424,899
5424,2785
5425,762
5425,2960
5425,3956
5425,2785
5426,1089
5426,2785
5426,762
5426,2043
5427,2226
5427,3408
5427,2785
5427,2609
5428,3894
5428,762
5428,3449
5428,2415
5428,4073
5428,2653
5428,2785
5429,1913
5429,762
5429,2785
5429,3066
5429,773
5429,1131
5429,1340
5429,2461
5430,762
5430,3036
5430,2927
5430,4581
5431,762
5431,4076
5431,4783
5431,2785
5432,1012
5432,3138
5432,2785
5432,3621
5432,3802
5432,762
5432,3184
5432,4904
5432,858
5433,324
5433,1922
5433,3384
5433,3780
5433,1574
5433,762
5433,2210
5434,1705
5434,762
5434,2785
5434,1986
5435,3276
5435,762
5435,3563
5435,2451
5435,3581
5435,3307
5435,3306
5435,3909
5435,3305
5436,2201
5436,762
5436,3508
5436,2785
5436,2581
5436,2418
5437,1964
5437,2581
5437,2785
5437,762
5438,762
5438,1558
5438,974
5438,2785
5439,763
5439,3477
5439,2339
5439,1870
5440,3015
5440,3138
5440,1561
5440,763
5441,1367
5441,1834
5441,3131
5441,1041
5441,764
5441,907
5441,2956
5441,1635
5442,1341
5442,1620
5442,764
5442,3143
5443,764
5443,832
5443,4229
5444,1811
5444,3352
5444,764
5444,3991
5445,2824
5445,2246
5445,2118
5445,1924
5445,764
5446,765
5446,3733
5446,3784
5446,2377
5447,2210
5447,765
5447,1816
5447,2073
5447,1984
5448,765
5448,3043
5448,1802
5448,2824
5448,2901
5448,2619
5448,899
5449,1093
5449,2163
5449,1454
5450,767
5450,4655
5450,2414
5450,2154
5450,1612
5450,4064
5451,767
5451,2283
5451,2893
5451,4369
5452,2771
5452,768
5452,1138
5452,3850
5453,3064
5453,768
5453,2547
5453,3141
5454,944
5454,768
5454,2897
5454,2892
5454,929
5454,1308
5454,1617
5455,4284
5455,3203
5455,3803
5455,3418
5456,4501
5456,4349
5456,4500
5456,768
5457,2814
5457,90
5457,2298
5457,1231
5457,1604
5458,1736
5458,2007
5458,1274
5458,769
5459,1084
5459,2200
5459,3095
5459,769
5460,1149
5460,1691
5460,770
5460,3476
5461,1069
5461,1705
5461,771
5461,4782
5461,1785
5462,772
5462,4657
5462,1033
5462,4169
5463,4164
5463,4232
5463,1460
5463,4544
5463,2491
5463,1118
5463,772
5463,3248
5463,3045
5464,1227
5464,821
5464,4152
5464,1552
5465,3888
5465,2100
5465,1216
5465,772
5466,772
5466,4232
5466,4673
5466,4655
5467,4538
5467,3205
5467,2953
5467,760
5468,3740
5468,773
5468,1145
5468,4026
5469,773
5469,2126
5469,1849
5469,1492
5470,4542
5470,1849
5470,1641
5470,773
5471,1821
5471,4130
5471,4201
5471,773
5471,1857
5472,2895
5472,3659
5472,837
5472,1908
5473,3094
5473,1557
5473,773
5473,2922
5473,2714
5473,2167
5473,2801
5474,3017
5474,4674
5474,2679
5474,3061
5475,2403
5475,3097
5475,4568
5475,773
5475,4349
5476,2477
5476,2824
5476,1714
5476,2587
5476,2328
5476,773
5477,773
5477,2126
5477,2949
5477,1151
5478,1145
5478,1850
5478,1169
5478,773
5479,1849
5479,1790
5479,1145
5479,773
5479,1082
5480,2324
5480,1627
5480,2318
5480,1850
5480,1786
5480,1934
5481,1205
5481,3941
5481,773
5481,4282
5482,773
5482,811
5482,3538
5482,328
5482,2030
5482,4416
5482,4195
5483,3539
5483,1145
5483,773
5483,977
5484,773
5484,2313
5484,3589
5484,1849
5485,1849
5485,773
5485,1786
5485,1790
5486,3533
5486,773
5486,3532
5486,1169
5487,1234
5487,1849
5487,773
5487,2370
5487,1692
5488,3680
5488,4519
5488,2251
5488,2457
5489,775
5489,1319
5489,1966
5489,1692
5490,2836
5490,1454
5490,789
5490,777
5491,2547
5491,777
5491,4877
5491,2146
5492,1848
5492,4477
5492,2751
5492,2581
5493,1152
5493,2946
5493,1326
5493,3809
5493,1608
5493,1634
5494,777
5494,2462
5494,4619
5494,1015
5495,2074
5495,2078
5495,1247
5495,2357
5495,1775
5495,1200
5496,3835
5496,2661
5496,1477
5496,777
5497,2878
5497,1747
5497,777
5497,4125
5497,2876
5497,607
5498,1480
5498,2310
5498,1138
5498,1034
5499,2960
5499,1373
5499,1554
5499,778
5500,778
5500,4223
5500,1869
5500,1124
5501,1393
5501,409
5501,931
5501,778
5502,1061
5502,1144
5502,1779
5502,1117
5503,1482
5503,1401
5503,826
5503,1399
5504,3760
5504,1138
5504,780
5504,4233
5504,4122
5504,794
5505,4686
5505,4799
5505,4797
5505,4794
5505,4872
5505,3668
5506,1127
5506,2339
5506,1534
5506,781
5507,4380
5507,1127
5507,1147
5507,3468
5507,1910
5508,2968
5508,3377
5508,2515
5508,3468
5508,783
5509,4143
5509,783
5509,3736
5509,3551
5510,1137
5510,1136
5510,783
5510,2812
5511,2706
5511,3036
5511,1406
5511,1654
5512,1372
5512,1877
5512,3660
5512,785
5513,3945
5513,2016
5513,1476
5513,786
5514,3398
5514,3446
5514,2385
5514,1579
5515,1421
5515,1837
5515,1452
5515,3714
5515,2362
5516,1536
5516,2365
5516,787
5516,1034
5517,2437
5517,787
5517,3717
5517,3426
5518,787
5518,2246
5518,1461
5518,1001
5519,2154
5519,1554
5519,1360
5519,1624
5520,788
5520,4173
5520,4700
5520,4335
5521,788
5521,3302
5521,2751
5521,1345
5522,1113
5522,2244
5522,1944
5522,4847
5522,3733
5522,3679
5522,788
5522,4327
5523,1736
5523,797
5523,855
5523,789
5524,3769
5524,1366
5524,790
5524,1955
5525,2824
5525,899
5525,790
5525,505
5526,790
5526,1044
5526,3138
5526,2843
5527,1855
5527,3534
5527,1250
5527,790
5528,3079
5528,3759
5528,790
5528,2477
5529,2284
5529,790
5529,3036
5529,2539
5530,3992
5530,3794
5530,790
5530,2914
5531,4726
5531,3670
5531,790
5531,3837
5532,907
5532,894
5532,790
5532,1234
5533,2479
5533,791
5533,1780
5533,3205
5533,2859
5534,3294
5534,2330
5534,1031
5534,3196
5535,4259
5535,3280
5535,2664
5535,791
5536,2284
5536,4012
5536,791
5536,4477
5537,1571
5537,1053
5537,979
5537,1572
5538,793
5538,2491
5538,2488
5538,2824
5539,2412
5539,4200
5539,2957
5539,793
5539,3746
5540,3745
5540,3888
5540,793
5540,1855
5541,3822
5541,3234
5541,794
5541,3690
5542,3983
5542,4705
5542,4118
5542,795
5543,2776
5543,4623
5543,963
5543,4667
5543,1001
5543,4436
5543,1901
5543,4939
5544,2126
5544,2953
5544,2022
5544,1340
5544,1874
5544,795
5544,3214
5544,3424
5544,3384
5545,2078
5545,1027
5545,3849
5545,3168
5545,2525
5545,4221
5545,795
5545,2495
5545,2074
5546,3203
5546,3138
5546,4230
5546,1818
5547,3484
5547,3403
5547,4132
5547,3314
5548,3612
5548,4588
5548,4098
5548,4035
5548,3907
5549,3887
5549,4763
5549,796
5549,3311
5550,796
5550,3403
5550,4005
5550,3045
5551,2025
5551,2824
5551,1608
5551,2605
5552,2089
5552,796
5552,2088
5552,1862
5553,2069
5553,1944
5553,1477
5553,3324
5553,796
5554,3599
5554,3316
5554,4141
5554,796
5554,3318
5554,3311
5554,4459
5554,3518
5555,796
5555,2417
5555,2118
5555,3031
5556,3467
5556,3595
5556,3007
5556,796
5557,3560
5557,3253
5557,3563
5557,3306
5558,796
5558,4475
5558,1705
5558,3510
5559,796
5559,1862
5559,1340
5559,2462
5560,2296
5560,698
5560,797
5560,4528
5561,798
5561,2188
5561,1309
5561,4241
5562,3051
5562,3907
5562,3564
5562,3563
5562,3560
5562,3311
5563,1180
5563,4262
5563,1274
5563,798
5564,2941
5564,2856
5564,3868
5564,3490
5565,4800
5565,800
5565,3335
5565,2286
5565,1655
5566,2660
5566,1630
5566,2170
5566,2134
5567,800
5567,977
5567,1088
5568,2339
5568,4737
5568,1415
5568,98
5568,638
5568,2163
5568,800
5568,2485
5569,801
5569,1809
5569,4036
5570,3969
5570,3827
5570,802
5570,2810
5571,1179
5571,4499
5571,3795
5571,803
5572,1341
5572,1813
5572,803
5572,2826
5572,1966
5573,1599
5573,2635
5573,4960
5573,803
5573,2864
5573,2641
5573,1418
5574,3590
5574,4435
5574,4100
5574,803
5575,3850
5575,3134
5575,4705
5575,803
5576,1852
5576,1599
5576,4848
5576,803
5576,3424
5577,803
5577,1478
5577,2461
5577,992
5577,4230
5577,4415
5577,3843
5577,3135
5578,3522
5578,4326
5578,3309
5578,3552
5578,3306
5578,3312
5578,1034
5578,3563
5578,2844
5578,3524
5578,3223
5578,3317
5578,803
5578,3650
5579,2288
5579,2864
5579,3194
5579,4960
5579,3714
5580,1034
5580,2845
5580,2600
5580,2218
5580,3416
5580,2422
5580,3431
5581,3521
5581,3612
5581,803
5581,3428
5581,3377
5582,1095
5582,803
5582,2824
5582,2074
5583,3605
5583,3953
5583,804
5583,4670
5583,3650
5583,2471
5584,1694
5584,2218
5584,1295
5584,4573
5584,2897
5585,806
5585,1888
5585,2845
5585,2682
5586,4011
5586,2854
5586,3876
5586,3889
5587,482
5587,4537
5587,2706
5587,121
5587,1278
5587,2824
5588,2787
5588,2396
5588,806
5588,1540
5589,1722
5589,859
5589,1987
5589,1985
5590,3924
5590,2635
5590,807
5590,4060
5591,2086
5591,3359
5591,1198
5591,808
5592,2695
5592,3587
5592,1966
5592,2922
5592,2732
5592,3471
5592,3847
5592,4367
5592,3638
5592,2864
5593,1925
5593,1400
5593,3211
5593,1396
5593,863
5593,811
5594,1348
5594,608
5594,4056
5594,1093
5595,899
5595,812
5595,1817
5595,4558
5596,4323
5596,2074
5596,4893
5596,812
5597,1235
5597,812
5597,3733
5598,3733
5598,4283
5598,2607
5598,2539
5598,1978
5598,812
5598,915
5598,1341
5598,2207
5599,1335
5599,812
5599,1362
5599,4646
5600,3395
5600,2953
5600,966
5600,812
5601,2483
5601,1580
5601,3391
5602,3220
5602,1817
5602,1105
5602,1425
5602,2226
5603,884
5603,2520
5603,812
5603,1445
5603,1234
5604,1480
5604,3874
5604,812
5604,2319
5605,2121
5605,1235
5605,812
5605,4845
5606,1992
5606,3919
5606,3625
5606,3334
5607,813
5607,152
5607,1113
5607,3849
5608,2124
5608,884
5608,2824
5608,2875
5609,3877
5609,4619
5609,1974
5609,4683
5609,1068
5609,2222
5609,2486
5610,3719
5610,4521
5610,2918
5610,1931
5611,817
5611,862
5611,2706
5611,1093
5612,817
5612,2470
5612,848
5612,4241
5613,818
5613,4686
5613,1560
5613,3773
5614,818
5614,2791
5614,4034
5614,4441
5615,818
5615,3990
5615,4327
5615,3937
5616,4721
5616,818
5616,3393
5617,2390
5617,2638
5617,4608
5617,2984
5617,4130
5618,818
5618,2298
5618,2019
5618,3302
5619,4035
5619,4686
5619,4441
5619,818
5620,992
5620,4818
5620,2342
5620,2808
5621,2921
5621,3502
5621,3894
5621,818
5622,4301
5622,3551
5622,3307
5622,4973
5622,3304
5622,3308
5622,3548
5622,818
5622,4648
5622,4658
5622,3237
5622,4823
5623,818
5623,4150
5623,3256
5623,3043
5623,3913
5623,3581
5623,3675
5624,255
5624,3338
5624,4333
5624,818
5625,4686
5625,3604
5625,818
5625,455
5626,4335
5626,818
5626,4184
5626,2469
5627,2479
5627,5001
5627,1455
5627,1467
5627,818
5628,1366
5628,4473
5628,944
5628,2807
5629,2692
5629,944
5629,819
5629,3446
5630,1246
5630,2772
5630,1147
5630,3430
5631,4799
5631,3143
5631,2824
5631,992
5631,819
5632,3507
5632,2892
5632,3540
5632,2895
5632,855
5632,3668
5632,1034
5632,1628
5633,3615
5633,1071
5633,2430
5633,2957
5634,2601
5634,944
5634,2893
5634,2898
5635,1329
5635,1554
5635,819
5635,1107
5636,2019
5636,3449
5636,1620
5636,819
5637,472
5637,820
5637,3827
5637,4229
5637,4865
5638,2289
5638,2246
5638,1534
5638,2936
5639,2461
5639,2620
5639,2908
5639,820
5639,2017
5639,4481
5640,3503
5640,2824
5640,899
5640,4537
5641,4656
5641,1670
5641,821
5641,4064
5642,4900
5642,4866
5642,1675
5642,1912
5642,1025
5642,820
5643,4479
5643,820
5643,1569
5643,1704
5644,4880
5644,4437
5644,820
5644,3297
5645,2001
5645,635
5645,4217
5645,820
5646,2529
5646,1460
5646,2419
5646,821
5647,1362
5647,3587
5647,3714
5647,1415
5647,820
5648,2186
5648,1895
5648,2479
5648,821
5649,4830
5649,3372
5649,1073
5649,821
5650,2319
5650,3709
5650,1773
5650,820
5651,4324
5651,1855
5651,2507
5651,820
5652,1407
5652,903
5652,902
5652,846
5653,820
5653,3242
5653,1899
5653,1257
5654,820
5654,2843
5654,1147
5654,3434
5655,4402
5655,822
5655,2272
5655,2532
5656,867
5656,3744
5656,4504
5656,2306
5657,836
5657,1012
5657,2138
5657,824
5658,4256
5658,3305
5658,825
5658,4768
5658,4823
5658,3516
5658,3806
5659,1673
5659,1765
5659,1927
5659,825
5660,3196
5660,2589
5660,2908
5660,825
5661,2854
5661,4492
5661,2320
5661,825
